Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates,SA
RT @ketsaralimp: มาละ ครบ. 1 เดือนของการกักตัว #covid19 thirdlapat #XXSIVK #TRINITY_TNT #9x9th  เชิญคุณลงทัณฑ์บรรชา ให้สมอุราให้สาแก่ใจ แม่…,140,1241985552578052096,Mon Mar 23 07:10:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1390,nan,nan,nan,0.0
RT @Taoiseach_x: Absolutely FUCK the royals (net worth 88 BILLION??) asking people to donate money?? If you weren't anti-monarchy before le…,140,1242044850888982528,Mon Mar 23 11:05:43 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,2252,nan,nan,nan,-0.03333333333333335
"RT @NiceSkinJa: คนหนึ่งคนสามารถสร้างความเปลี่ยนแปลงที่ยิ่งใหญ่
ได้ เพียงแค่ยอมถอยหลัง 1 ก้าว
อยู่บ้าน เพื่อชะลอการแพร่กระจาย
One person can…",140,1242120368296353793,Mon Mar 23 16:05:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,821,nan,nan,nan,0.0
"As an italian descendent, can 100% confirm these captions are accurate. God bless Italia 🇮🇹 https://t.co/LOAP32UtL2",115,1242197060855701504,Mon Mar 23 21:10:32 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4,0,nan,nan,nan,0.20000000000000004
RT @WDRaktuell: 95 Prozent der Befragten befürworten im neuen #DeutschlandTrend das #Versammlungsverbot. Die Sorge vor einer Ansteckung mit…,140,1242197295036338184,Mon Mar 23 21:11:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,12,nan,nan,nan,0.13636363636363635
"RT @almuariza: “Estamos con los camioneros. Esta lucha es de todos” 
¡Cuánta gente buena! #COVID19 https://t.co/rxUARh0XiE",122,1242616930843975685,Wed Mar 25 00:58:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,241,nan,nan,nan,0.6875
"RT @maddow: ""We ask for your assistance as we begin this difficult journey.""",76,1242620737296330752,Wed Mar 25 01:14:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2872,nan,nan,nan,-0.5
"RT @Cascabelito09: Atención: esta denuncia de @MaCecilia_L es grave, no solo evidencia negligencia sino también un doble discurso oficial s…",140,1242639990384975872,Wed Mar 25 02:30:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,32,nan,nan,nan,-0.15833333333333333
"RT @Seoul_Cafe: ตอนนี้เกาหลีกำลังต่อสู่กับ #COVID19 ระลอกที่สาม หลังจากที่สู้จบไปสองระลอกแล้ว โดยระลอกดังกล่าวก็คือ
1.จากนักท่องเที่ยวจีน
2…",140,1242680384317353984,Wed Mar 25 05:11:06 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,2259,nan,nan,nan,0.0
"An anti-malaria drug that has been around for 70 years and costs $13 for a two month supply, could prove to provide a barrier between our health care workers on the front line, and #Coronavirus. Details @10NewsFirst 5PM #covid19australia @WEHI_research https://t.co/vS16Lcsiud",276,1242692528819728390,Wed Mar 25 05:59:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18,3,nan,nan,nan,0.0
"RT @CFTNI: ""As the #coronavirus starts to seriously hit the United States, Americans might want to look at South Korea for an example of wh…",140,1242695446205591553,Wed Mar 25 06:10:57 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,1,nan,nan,nan,-0.3333333333333333
"RT @amahusein: Dalam menghadapi wabah Covid19 kita semua harus terus waspada dengan menjaga kebersihan dan kesehatan diri.

Tak lupa untuk…",139,1242751003335602181,Wed Mar 25 09:51:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,13,nan,nan,nan,0.0
"RT @aajtak: पान मसाला के उत्पादन-बिक्री पर रोक #UPGovt #COVID19 
https://t.co/tGKrXXtVbr",88,1242832326553305089,Wed Mar 25 15:14:52 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,563,nan,nan,nan,0.0
"The REAL hero of this whole thing is WiFi - mine is tired, tired, tired, but hanging in there #workingfromhome #workingremotely #COVID19",136,1242843599571759107,Wed Mar 25 15:59:39 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0,nan,nan,nan,-0.16
RT @sethbannon: Nice #COVID19 work from @StanfordMed researchers showing new ways to safely decontaminate and reuse N95 face masks without…,139,1242881142568693760,Wed Mar 25 18:28:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,113,nan,nan,nan,0.4121212121212121
"RT @MazzoleniJulio: Informe #COVID19: hoy procesamos 51 muestras, 4 resultaron positivas: 3 del exterior, 1 relacionada a contacto con viaj…",140,1242969695042572296,Thu Mar 26 00:20:43 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,9318,nan,nan,nan,0.24242424242424243
"RT @boxoffice44: #Pavankalyan sir showed a path to fight against  #COVID19

👉50 Lakhs Each to AP &amp; Telengana CM Relief Funds

👉1 Cr to PM R…",144,1243041913877352448,Thu Mar 26 05:07:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,6,nan,nan,nan,0.0
RT @BorisJohnson: Thank you to the NHS and all of our critical workers for all you are doing to fight #coronavirus. You really are an inspi…,140,1245885569189773313,Fri Apr 03 01:27:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,4345,nan,nan,nan,0.1
"RT @CSIC: El CSIC impulsa un proyecto de epidemiología genómica para predecir la evolución del nuevo coronavirus

El estudio, con 740.000 e…",140,1246034964111593473,Fri Apr 03 11:21:00 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,112,nan,nan,nan,0.13636363636363635
"RT @policia: Detenido en #Madrid un individuo que, con dos catanas, intentó agredir a varios agentes mientras decía estar contagiado. 

#CO…",140,1246198222034554887,Fri Apr 03 22:09:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2678,nan,nan,nan,0.0
RT @AndrsFernndezL1: #HoyQuieroAplaudir a nuestro gran ejército de batas blancas que lucha contra la pandemia de #coronavirus #COVID19 que…,139,1246243982037995520,Sat Apr 04 01:11:34 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,159,nan,nan,nan,0.4
RT @oohs00: อยากร้องไห้ทำไมทุกอย่างในประเทศมันเสร่อไปหมด,56,1246322635832586242,Sat Apr 04 06:24:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,29040,nan,nan,nan,-0.6
"RT @CovidNights: Saturday, 4th April.
@DJSpoony live stream will be the music on the night. 
Club Classics. Disco. Soul
Click the link &amp; jo…",144,1246466153381277705,Sat Apr 04 15:54:23 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,2,nan,nan,nan,0.13636363636363635
"""credible CNN"" is an oxymoron. https://t.co/7j2F1G9pMA",54,1246999782737842176,Mon Apr 06 03:14:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0,nan,nan,nan,0.4
RT @ShehuSani: Don’t be hunting returnees like Antelopes because of #COVID19.,77,1247092996719423489,Mon Apr 06 09:25:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,129,nan,nan,nan,0.0
RT @ecuavisa: 🔴ATENCIÓN Científicos australianos demuestran que un fármaco antiparasitario es capaz de matar al #coronavirus en solo 48 hor…,140,1247197875257454598,Mon Apr 06 16:21:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,133,nan,nan,nan,0.1
"I dont fuck with 12 OR 19 🙅

#COVID19 #COVID",44,1247241727997550604,Mon Apr 06 19:16:15 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,nan,nan,nan,-0.4
RT @ComplotsFaciles: Rare photo d'une antenne 5G répandant le #coronavirus via les #Chemtrails . #NousSachons https://t.co/e2I1TjkPkV,133,1247254650740408320,Mon Apr 06 20:07:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,789,nan,nan,nan,0.3
"Más de 13 mil españoles han muerto y no habéis dado el pésame a ningún familiar. Eso sí, para lamer las botas a los musulmierdas siempre hay tiempo. https://t.co/wRFozO6WR8",172,1247285244010659840,Mon Apr 06 22:09:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,nan,nan,nan,0.5
RT @bleedingcool: ICYMI: #RockstarGames is donating the revenue it earns from games to help with #coronavirus aid. https://t.co/8ZOGy672Zu,138,1247293968624291840,Mon Apr 06 22:43:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,2,nan,nan,nan,0.0
RT @moonriver365: Thank you @DrTedros for acknowledging South Korea's efforts to transparently and openly fight #COVID19.  We share a commo…,140,1247376959815872512,Tue Apr 07 04:13:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2864,nan,nan,nan,0.0
"RT @KemenkesRI: 2. Terjadi penambahan kasus positif #COVID19 sebanyak 106 orang. 

Kasus sembuh bertambah 16 orang dan kasus meninggal bert…",140,1247703712736227328,Wed Apr 08 01:52:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,21,nan,nan,nan,0.22727272727272727
"RT @KKMPutrajaya: #COVID19 Hapuskan stigma kesihatan mental.

Jika ahli keluarga, sahabat handai atau siapa sahaja yg kita kenali mengalami…",140,1247813425197023232,Wed Apr 08 09:07:58 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,2893,nan,nan,nan,-0.1
RT @RealDLHughley: Of the #coronavirus disproportionally affects the black community! Whenever something BAD happens TO America! We always…,139,1247854508442558465,Wed Apr 08 11:51:13 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,89,nan,nan,nan,-0.43333333333333324
Covid-19: Câmara corta R$ 150 milhões em despesas e reverte os recursos para o combate #covid19 #coronavirus #ajunews https://t.co/4uINYgiGwS,141,1247894512451506176,Wed Apr 08 14:30:11 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",0,0,nan,nan,nan,0.0
RT @ChrisStephens: I am encouraging all Constituents affected to complete this survey to help shape the work of @CommonsWorkPen,127,1247925017062658049,Wed Apr 08 16:31:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,52,nan,nan,nan,0.1
"$VUZI
Webinar at #Telehealth #Teletraining #Telemedicine 
Very interesting in times of #COVID19 

Register here: https://t.co/SW1W8meVxO… https://t.co/DDWEZgvtLj",161,1247929306342461441,Wed Apr 08 16:48:26 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,nan,nan,nan,0.65
RT @nxrfxez: This really show how better enough Malaysian healthcare. Even warga asing pon doktor sendiri jumpa patients DEPAN RUMAH.,133,1247929399879405568,Wed Apr 08 16:48:48 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,19276,nan,nan,nan,0.2333333333333333
RT @CJSanch41767894: What kind of fuckin shit is this I'll tell ya it's to keep the hoax going #coronavirus,107,1248097018591031303,Thu Apr 09 03:54:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,19,nan,nan,nan,0.19999999999999998
"RT @__Verlaine__: On a fermé les yeux sur les Ehpad, à tort, c'est certainement de ces établissements que la vague mortelle prendra de l'am…",140,1248348321263034368,Thu Apr 09 20:33:27 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,240,nan,nan,nan,-0.02857142857142858
"RT @UNNTV1: Young #Chinese eats a pigeon alive!! 

#China’s sick culture’s as dangerous as #COVID19.  
Please follow us for more real infor…",140,1248380538500419584,Thu Apr 09 22:41:28 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1317,nan,nan,nan,-0.05918367346938776
RT @IMOHQ: IMO and port State inspection authorities set pragmatic approach to support global supply chain: https://t.co/ADNItQMXW8 #PortSt…,140,1248696940407087104,Fri Apr 10 19:38:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,30,nan,nan,nan,0.0
STAY AT HOME!!! https://t.co/i3Wfy89FVq,39,1248721487915151365,Fri Apr 10 21:16:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,nan,nan,nan,0.0
"RT @MSF_Espana: Tras años luchando contra otras epidemias, como la del Ébola o sarampión, nos enfrentamos a esta crisis sanitaria del CoVid…",140,1249012826993242112,Sat Apr 11 16:33:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2072,nan,nan,nan,-0.0625
RT @SPOTRIGHTNEWS: เคสนี้น่าสนใจ ! พี่คนนี้ติดโควิดจากสามี ตรวจหาเชื้อซ้ำ 4 ครั้งไม่พบ กว่ารู้ผลใช้เวลาถึง 21 วัน อาการไม่ออก  ต้องถึงขั้น…,139,1249241156484911106,Sun Apr 12 07:41:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,17390,nan,nan,nan,0.0
"A viral post claims that police thrashed a markaz attendee for misbehaving with hospital staff in Ghaziabad. BOOM found that the image was old, and the caption unrelated. #BOOMFactCheck #FakeNews #coronavirus @Uppolice @UPPViralCheck @ghaziabadpolice 
https://t.co/QVDm18Uk5T https://t.co/1BWQHTLWfb",299,1249334059609632769,Sun Apr 12 13:50:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,nan,nan,nan,0.1
"RT @KKMPutrajaya: #COVID19  Stay healthy at home!

Avoid or reduce alcohol consumption. 

Alcohol can weaken your immune system and should…",139,1249505848604250112,Mon Apr 13 01:13:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,681,nan,nan,nan,0.5
RT @teleSURtv: #Irán | El Cuerpo de Guardianes de la Revolución Islámica anunció que los comandantes donarán el 20% de sus salarios para ay…,140,1249522226375917569,Mon Apr 13 02:18:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,69,nan,nan,nan,0.0
"RT @vijayanpinarayi: #COVID19 Update | April 13, 2020

19 more have recovered, with this the tally of recovered has crossed total active ca…",140,1249732033401647104,Mon Apr 13 16:11:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1131,nan,nan,nan,0.12222222222222223
"RT @LAVOZDELCAMPO: @ConElMazoDando Decretamos que todas las personas que tengan AVES, PÁJAROS, LOROS enjaulados debido al CORONAVIRUS #CORO…",140,1249806240231940097,Mon Apr 13 21:06:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,7,nan,nan,nan,-0.125
RT @denisedoolan118: Privileged to be part of the @IEHospitalGroup Regional Hospital Mullingar team providing education and support to staf…,140,1249824753575251974,Mon Apr 13 22:20:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,3,nan,nan,nan,0.0
"RT @LiveBoston617: Great job by @BostonFire, @BostonPolice, @Boston_EMS and the other public safety partners who came together last night t…",140,1250769399788843008,Thu Apr 16 12:53:57 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,11,nan,nan,nan,0.16875
Mufti Muneeb's stubborn ego is grander than that https://t.co/xfVyLlgeyo,72,1251163364329271296,Fri Apr 17 14:59:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8,3,nan,nan,nan,0.0
"RT @Conflits_FR: 🔴 FLASH - Vladimir #Poutine et Emmanuel #Macron souhaitent une rencontre des ""5"", les pays membres du Conseil de sécurité…",139,1251195016392867842,Fri Apr 17 17:05:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,290,nan,nan,nan,0.0
"RT @caritas_milano: Emergenza #COVID19 🦠🇮🇹

Caritas Ambrosiana aiuti a tutto campo per non lasciare indietro nessuno e aprire strade di inc…",140,1252888810758774786,Wed Apr 22 09:15:44 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,106,nan,nan,nan,-0.2
"Our faculty &amp; residents have adapted quickly to the changes #COVID19 has brought. Never shying from new challenges, they had a great virtual Journal Club this week! Thanks to all the participants, especially Dr. Emily Leshen (R3), who took this picture! #ForTheKids #GCH #URMC https://t.co/1cP9yixrmp",304,1253300790128754689,Thu Apr 23 12:32:48 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",10,1,nan,nan,nan,0.29393939393939394
RT @SaniaNishtar: Social distancing is stringently being managed countrywide at #EhsaasEmergencyCash distribution sites to ensure safe paym…,140,1253584073748033536,Fri Apr 24 07:18:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,148,nan,nan,nan,0.26666666666666666
RT @BBKlNG_01: Smh!,19,1255994267010506754,Thu Apr 30 22:55:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2,nan,nan,nan,0.0
"RT @robertbenzie: This is one of the most-read stories in the @TorontoStar. Victoria Day is two weeks today.
#onpoli
#COVID19

https://t.co…",140,1257474808742400000,Tue May 05 00:58:51 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,8,nan,nan,nan,0.5
Avoid misinformation and learn more about the debate on #humanrights amid #covid19 by following the Human Rights x Covid19 feed on @Cronycle https://t.co/MYhA0iJWKt https://t.co/JQaO5cE5wk,188,1258660473358221312,Fri May 08 07:30:16 +0000 2020,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",0,0,nan,nan,nan,0.16666666666666666
"RT @SpanishDan1: #SkyNEWS

Perhaps you could point out that the Prime Minister is LYING .

There are no Coronavirus cases in Kettering hosp…",140,1234978250708803584,Tue Mar 03 23:05:34 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,483,nan,nan,nan,0.0
"RT @SamanthaQuek: Went to the Chemist earlier to buy a face mask to protect me against the #Coronavirus 😷 

Annoyingly they had sold out, b…",140,1235329615440285697,Wed Mar 04 22:21:46 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,159,nan,nan,nan,-0.4
"RT @dabeard: The botched US effort to fight the #coronavirus: “The CDC got this right with H1N1 and Zika, and produced huge quantities of t…",140,1236028780805853186,Fri Mar 06 20:40:00 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,1085,nan,nan,nan,0.34285714285714286
"#Alemania propone evitar  concentraciones con
 más de mil personas por el #Coronavirus  (via @SZ) https://t.co/o91CUBOnLz",121,1236668135308173314,Sun Mar 08 15:00:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,nan,nan,nan,0.5
RT @DonaldJTrumpJr: Read this thread and RT. Great perspective you won’t hear from the media.,93,1236752258055974920,Sun Mar 08 20:34:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,5308,nan,nan,nan,0.8
"RT @ISCResearch: #Breaking: Currently, nearly 110,000 people around the world have been infected with the #coronavirus

More than 3,800 peo…",140,1236934215159042048,Mon Mar 09 08:37:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,12,nan,nan,nan,0.3
RT @PabloFuente: #COVID19 Necesitamos mantener el número de personas infectadas simultáneamente a un nivel lo suficientemente bajo como par…,140,1237662167282978816,Wed Mar 11 08:50:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,61,nan,nan,nan,0.0
RT @footballitalia: Full story as #Juventus announce Italy international Daniele Rugani is the first #SerieA player to contract #Coronaviru…,140,1237865859520978946,Wed Mar 11 22:19:54 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,34,nan,nan,nan,0.19999999999999998
"Somos segundos !!! 😂😂
#coravid19 #quedateEnTuCasa #coronavirus https://t.co/EDRLaxNFJT",86,1238967526408835072,Sat Mar 14 23:17:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,"{'id': '0010b4cb51ca93d8', 'url': 'https://api.twitter.com/1.1/geo/id/0010b4cb51ca93d8.json', 'place_type': 'city', 'name': 'Santiago', 'full_name': 'Santiago, Chile', 'country_code': 'CL', 'country': 'Chile', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-70.6929589, -33.4785739], [-70.6262719, -33.4785739], [-70.6262719, -33.4257485], [-70.6929589, -33.4257485]]]}, 'attributes': {}}",nan,nan,0.0
¿ SERÁ VERDAD ? https://t.co/MjzGGDVKbw,39,1239602255738912768,Mon Mar 16 17:19:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,0,nan,nan,nan,0.35
"RT @RepAngieCraig: Today, I’m thanking all of the janitorial workers who've worked to make sure our offices, schools, and medical facilitie…",140,1239606328122839047,Mon Mar 16 17:35:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,5,nan,nan,nan,0.25
RT @drsevdasarikaya: Korona aşısı ilk test vakasını Seattle’da aldı🙏 ABD’de aşı denemesi yapılan ilk hasta.,107,1239791835209510913,Tue Mar 17 05:53:02 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,75,nan,nan,nan,0.25
"I want to go home but igrocery yami😭💔, what if this #COVID19 is here to stay?",77,1240152482518634499,Wed Mar 18 05:46:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,nan,nan,nan,0.0
RT @yokorocks: イタリアで唯一売れ残りのパイナップル乗せピザわろた。「我々は死ぬかもしれないが、尊厳は失わない」ですって,67,1240247670087618560,Wed Mar 18 12:04:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,30456,nan,nan,nan,0.0
"RT @Salud_Ec: 🕙COMUNICADO || #COVID19 #ActivadosPorLaSalud
El Ministerio de Salud Pública informa 168 casos positivos, 283 en sospecha, 312…",140,1240452145746501632,Thu Mar 19 01:36:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,685,nan,nan,nan,0.11363636363636363
"RT @twitchyspoonie: Tw: ICE, medical abuse, COVID-19, etc https://t.co/FDfzaExKPn",81,1240830225375580161,Fri Mar 20 02:39:13 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,7,nan,nan,nan,0.0
"RT @KawalCOVID19: Indonesia mengumumkan 60 kasus baru COVID-19 pada tanggal 20 Maret 2020.

Total: 369
Dalam perawatan: 320
Sembuh: 17 (+2)…",140,1240925725466611712,Fri Mar 20 08:58:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,565,nan,nan,nan,0.06818181818181818
RT @scrowder: Blame China? Blame Trump? Blame the CDC? We're sorting #coronavirus fact from fiction &amp; wondering aloud what should be done t…,144,1241058098078457858,Fri Mar 20 17:44:42 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,338,nan,nan,nan,0.0
"क्या कहा जाये, भगवान शायद आपको बुद्धि देना ही भूल गए थे, https://t.co/0Knhea1cZ8",80,1241405536899194880,Sat Mar 21 16:45:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,nan,nan,nan,0.0
"RT @QuimTorraiPla: És dur, sí, el futur serà incert, sí, però és el que cal fer ara.",84,1241516895406358528,Sun Mar 22 00:07:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,3564,nan,nan,nan,-0.14583333333333334
They eat anything and they fry Dogs alive!  These people of china are diabolic!  Stop buying goods all goods from this country!  #USA #GreatBritain #Canada #COVIDー19 #coronavirus #cdnpoli @RebelNewsOnline https://t.co/32OSjuguEX,228,1241531959047749632,Sun Mar 22 01:07:40 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,3,nan,nan,nan,0.1
"RT @NUR_WFC: We had to join in on the action🤪

#StayAtHomeChallenge #COVID19 https://t.co/hy0ZCZwljR",100,1241646244168155137,Sun Mar 22 08:41:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,5823,nan,nan,nan,0.1
"RT @tarak9999: Salute to all our brothers and sisters in healthcare and emergency services, who are selflessly leading this fight against #…",140,1241718574428729345,Sun Mar 22 13:29:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,16272,nan,nan,nan,0.0
"RT @FUERZARMADASV: En cumplimiento a cuarentena domiciliar ordenada por el Señor Presidente @nayibbukele, en horas de la madrugada fue ubic…",140,1241736869651636224,Sun Mar 22 14:41:54 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,165,nan,nan,nan,0.1
"RT @cristiancrespoj: En la hiperpotencia médica de #Cuba, la que envía médicos a todo el mundo para ayudar con el #coronavirus, la que dice…",140,1241740218606198785,Sun Mar 22 14:55:13 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,4913,nan,nan,nan,0.0
@GNev2 @richardbranson The difference between a genuine bloke and a selfish greedy one!! This #COVIDー19 brings out the best and worst in people..#coronavirus #COVID19 #coronavirusuk #Coronavid19 https://t.co/yr0T3qXERF,218,1241753692480643072,Sun Mar 22 15:48:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,nan,nan,nan,-0.024999999999999994
"RT @elindepcom: 🔒 #Italia echa el cierre por el #coronavirus: hasta el 3 de abril, sólo habrá servicios esenciales como farmacias, supermer…",140,1241828619812573185,Sun Mar 22 20:46:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,16,nan,nan,nan,-0.03125
